2ZJ5433420;6860274131
2ZJ5433426;3416425950
2ZJ5433447;3416425471
2ZJ5433457;6860273173
2ZJ5433477;6860272974
2ZJ5433494;3416424992
2ZJ5433506;3416424756
2ZJ5433507;6860272241
2ZJ5433512;6860272075
2ZJ5433517;3416424152
2ZJ5433518;3416423990
2ZJ5433527;6860271460
2ZJ5433549;6860271305
2ZJ5433571;3416423334
2ZJ5433574;3416423065
2ZJ5433590;6860270303
2ZJ5433591;6860269964
2ZJ5433592;3416421875
2ZJ5433594;7.01505E+21
2ZJ5433604;3416421212
2ZJ5433608;3416421024
2ZJ5433609;3416419635
2ZJ5433615;3416419296
2ZJ5433626;6860266744
2ZJ5433628;9.01505E+21
2ZJ5433635;6860265915
2ZJ5433649;6860265823
2ZJ5433654;6860265672
2ZJ5433661;6860265554
2ZJ5433670;3416417826
2ZJ5433680;6860265311
2ZJ5433696;6860265020
2ZJ5433699;1.01505E+21
2ZJ5433710;6860264692
2ZJ5433734;6860264600
2ZJ5433746;6860264574
2ZJ5433760;3416416824
2ZJ5433762;6860264283
2ZJ5433765;6860264084
2ZJ5433783;3416416382
2ZJ5433788;3416416264
2ZJ5433793;3416416102
2ZJ5433795;3416415774
2ZJ5433818;3416415516
2ZJ5433826;3416415251
2ZJ5433857;6860262706
2ZJ5433864;6860262555
2ZJ5433865;3416414901
2ZJ5433893;6860262194
2ZJ5433920;6860261940
2ZJ5433930;6860261822
2ZJ5433934;3416414352
2ZJ5433940;3416414256
2ZJ5433977;3416414153
2ZJ5433979;6860261203
2ZJ5433980;6860261096
2ZJ5433990;3416413486
2ZJ5434007;6860260551
2ZJ5434010;3416413140
2ZJ5434013;3416412882
2ZJ5434014;3416412753
2ZJ5434031;3416412495
2ZJ5434033;3416412355
2ZJ5434085;3416409684
2ZJ5434105;6860256550
2ZJ5434107;3416409043
2ZJ5434114;6860256104
2ZJ5434115;3416408660
2ZJ5434144;6860255603
2ZJ5434160;6860255463
2ZJ5434170;6860255194
2ZJ5434194;3416407912
2T43314973;2833709981
2T43322447;3416407164
2ZJ5425442;2833709933
2ZJ5429092;3698955890
2ZJ5446322;3698959320
2T43295269;3698959423
2T43301035;3731704443
2T43306680;3731704605
2T43311277;3731704535
2T43312692;3731704771
2T43314578;3698959950
2T43316171;3698960053
2T43317547;3698960145
2T43317875;3731705176
2T43319476;3731705283
2T43320054;3698960473
2T43322444;3698960576
2T43323557;3731705633
2T43323960;3698960742
2T43324480;3731705880
2T43324904;3698961162
2T43325128;3731706381
2T43326350;3698961523
2T43327276;3698961626
2T43329566;3698961700
2T43329805;3698961792
2T43329857;3698961862
2T43329980;3698962120
2T43330493;3731707162
2T43331632;3698962271
2T43332070;3698962374
2T43332111;3731707475
2T43332400;3731707604
2T43332520;3698962676
2T43332525;3731707884
2T43332624;3731707932
2T43332761;3731708083
2T43332865;3731708223
2T43332881;3731708341
2T43332904;3698963273
2T43333045;3698963310
2T43333148;3731708525
2T43333205;3698963424
2T43333261;3698963516
2T43333410;3698963553
2T43333975;3731709413
2T43334111;3731709575
2T43334116;3698964566
2T43334229;3731709785
2T43334345;3731709870
2T43334382;3731709940
2T43334384;3731710006
2T43334481;3698965001
2T43334551;3698965174
2T43334617;3731710301
2T43334626;3698965583
2T43334678;3698965480
2T43334695;3731710710
2T43334754;4.01505E+21
2T43334766;3698965911
2T43334791;3698966040
2T43334803;3731711034
2T43334812;3698966154
2T43334874;3698966213
2T43334902;3731711244
2T43334956;3698966342
2T43335010;3698966412
2T43335184;3698966526
2T43335336;3731711491
2T43335380;3731711631
2T43335381;3698966810
2T43335397;3698966902
2T43335403;3731711826
2T43335438;3698967134
2T43335465;3698967193
2T43335538;3731712062
2T43335561;3698967296
2T43335563;3731712320
2T43335605;3731712423
2T43335630;3731712541
2T43335643;3698967860
2T43335661;3698968081
2T43335677;3698968265
2T43335713;3731713145
2T43335753;3731713215
2T43335762;3698968700
2T43335816;3698968825
2T43335868;3698968954
2T43335912;3731713705
2T43335983;3698955315
2T43336103;3731700184
2XJ5456788;3731700055
2ZJ5417791;3731699856
2ZJ5419185;3731699775
2ZJ5423168;3698954722
2ZJ5429959;3698954626
2ZJ5430512;3698954556
2ZJ5430514;3731699274
2ZJ5430741;3731699064
2ZJ5431377;3698954114
2ZJ5431872;3698954033
2ZJ5432391;3698953753
2ZJ5433558;3698953694
2ZJ5433629;3731698261
2ZJ5433754;3698953576
2ZJ5434084;3698953414
2ZJ5435553;3731697885
2ZJ5436255;3731697826
2ZJ5436784;3698952342
2ZJ5438475;3698952051
2ZJ5439720;3731696824
2ZJ5440952;3698951896
2ZJ5441161;3698951760
2ZJ5443796;3731696581
2ZJ5444053;3731696463
2ZJ5444504;3698951583
2ZJ5444811;3731696264
2ZJ5444931;3698951395
2ZJ5445230;3731695973
2ZJ5445529;3698951266
2ZJ5445804;3731695461
2ZJ5446048;1517805413
2ZJ5446437;1517805354
2ZJ5446547;1517805170
2ZJ5446571;3731694853
2ZJ5446614;3731694702
2ZJ5447046;1517804772
2ZJ5447404;1517804713
2ZJ5448030;6485770115
2ZJ5448260;1612071370
2ZJ5448912;1612071344
2ZJ5449040;6485770060
2ZJ5449128;6485770012
2ZJ5449274;1612071274
2ZJ5450014;1612071462
2ZJ5450358;3639142544
2ZJ5450469;1612071860
2ZJ5450602;1612071801
2ZJ5450796;1612071635
2ZJ5450866;6485770325
2ZJ5451332;6485770244
2ZJ5451643;6485770196
2ZJ5451715;6485769964
2ZJ5451744;6485769301
2ZJ5451828;6485769216
2ZJ5451969;6485769172
2ZJ5451999;6485769113
2ZJ5452473;1612070375
2ZJ5452531;6485769010
2ZJ5453227;6485768984
2ZJ5453378;6485768892
2ZJ5453406;1612070191
2ZJ5453457;6485768822
2ZJ5453500;1612070121
2ZJ5453537;1612070084
2ZJ5453633;1612070014
2ZJ5453660;6485768612
2ZJ5453672;1612069911
2ZJ5453681;6485768516
2ZJ5456221;6485768424
2ZJ5456222;6485768365
2ZJ5456358;6485768295
2ZJ5456480;6485768273
2ZJ5456495;6485768203
2ZJ5456521;1612069616
2ZJ5456566;6485768133
2ZJ5456605;1588014536
2ZJ5456653;1588014525
2ZJ5456658;1588014470
2ZJ5456691;6485767945
2ZJ5456710;1588014433
2ZJ5456721;3639142872
2ZJ5456759;1588014326
2ZJ5456778;3698979653
2ZJ5456871;3698979513
2ZJ5456900;3698979454
2ZJ5456912;3698979281
2ZJ5456924;3698979211
2ZJ5456937;3698979141
2ZJ5456960;3698979093
2ZJ5456976;3698978975
2ZJ5457002;3698978850
2ZJ5457050;3698978824
2ZJ5457084;3731722562
2ZJ5457185;3731722492
2ZJ5457197;3698978522
2ZJ5457213;3698978430
2ZJ5457217;3698978345
2ZJ5457219;3731722256
2ZJ5457258;3731722050
2ZJ5457261;3731721921
2ZJ5457276;3731721722
2ZJ5457305;3698977660
2ZJ5457343;3698977542
2ZJ5457387;3698977483
2ZJ5457463;3698977424
2ZJ5457472;3731721383
2ZJ5457524;3731721092
2ZJ5457531;3698976934
2ZJ5457546;3698976875
2ZJ5457636;3698976750
2ZJ5457641;3731720856
2ZJ5457659;3698976606
2ZJ5457664;3731720720
2ZJ5457684;3698976330
2ZJ5457717;3731720425
2ZJ5457722;3698976083
2ZJ5457808;3731720252
2ZJ5457889;3731719950
2ZJ5457924;3698975722
2ZJ5457950;3698975534
2ZJ5457960;3731719596
2ZJ5457990;3698975151
2ZJ5458017;3731719154
2ZJ5458073;3731719003
2ZJ5458118;3698974786
2ZJ5458190;3731718734
2ZJ5458224;3731718550
2ZJ5458279;3731718410
2ZJ5458295;3731718222
2ZJ5458405;3698973795
2ZJ5458410;3731717916
50H5334469;3698973585
50H5334487;3731717710
2T43322229;3731717673
2T43334705;3731717010
2ZJ5444368;3731716811
2ZJ5452035;3698972270
2ZJ5458590;3698972126
2ZJ5458623;3731716590
2ZJ5458766;3698971813
2ZJ5458801;3698971706
2ZJ5459000;3698971496
